sire,rank,category,surface,key,runs,win_pct,rentai_pct,place_pct,tan_return,fuku_return
ダノンレジェンド,,baba,,芝稍重,,,8.1,18.9,,
ダノンレジェンド,,baba,,ダ稍重,,11.5,19.0,27.9,,
ダノンレジェンド,,baba,,芝重,,,,,,
ダノンレジェンド,,baba,,ダ重,,7.6,16.0,24.4,,
ダノンレジェンド,,baba,,芝不良,,,,,,
ダノンレジェンド,,baba,,ダ不良,,5.7,11.3,18.9,,
ダノンレジェンド,,course,,ダ1000m,,14.6,27.1,33.3,,
ダノンレジェンド,,course,,芝1200m,,2.8,5.6,13.3,,
ダノンレジェンド,,course,,ダ1200m,,10.8,18.1,25.1,,
ダノンレジェンド,,course,,芝1400m,,4.3,6.5,11.4,,
ダノンレジェンド,,course,,ダ1400m,,11.4,17.6,27.2,,
ダノンレジェンド,,course,,芝1600m,,,9.5,9.5,,
ダノンレジェンド,,course,,ダ1600m,,4.6,12.3,18.5,,
ダノンレジェンド,,course,,ダ1700m,,6.9,12.3,20.8,,
ダノンレジェンド,,course,,ダ1800m,,12.3,25.1,34.9,,
ダノンレジェンド,,course,,ダ2000m,,6.1,9.1,18.2,,
ダノンレジェンド,,course,,芝東京,,2.6,5.3,10.5,,
ダノンレジェンド,,course,,ダ東京,,9.2,17.0,26.2,,
ダノンレジェンド,,course,,芝中山,,,3.3,3.3,,
ダノンレジェンド,,course,,ダ中山,,11.2,21.0,28.6,,
ダノンレジェンド,,course,,ダ阪神,,14.6,23.6,34.4,,
ダノンレジェンド,,course,,芝中京,,,15.4,15.4,,
ダノンレジェンド,,course,,ダ中京,,13.6,23.6,30.7,,
ダノンレジェンド,,course,,芝京都,,2.6,5.8,12.2,,
ダノンレジェンド,,course,,ダ京都,,8.6,14.7,22.6,,
ダノンレジェンド,,course,,芝ローカル,,4.8,6.0,10.7,,
ダノンレジェンド,,course,,ダローカル,,11.7,23.4,29.8,,
ダノンレジェンド,,course,,芝2歳,,0.8,4.7,13.3,,
ダノンレジェンド,,course,,ダ2歳,,11.3,16.7,25.5,,
ダノンレジェンド,,course,,芝3歳,,,2.7,8.1,,
ダノンレジェンド,,course,,ダ3歳,,10.0,19.9,30.7,,
ダノンレジェンド,,course,,芝4歳,,5.6,5.6,11.1,,
ダノンレジェンド,,course,,ダ4歳,,8.0,19.5,24.1,,
ダノンレジェンド,,course,,ダ6歳上,,4.1,16.3,20.4,,
ダノンレジェンド,,draw,,芝1枠,,,2.6,5.3,,
ダノンレジェンド,,draw,,ダ1枠,,12.1,19.0,25.1,,
ダノンレジェンド,,draw,,芝2枠,,2.7,2.7,6.1,,
ダノンレジェンド,,draw,,ダ2枠,,11.6,18.8,29.0,,
ダノンレジェンド,,draw,,芝3枠,,,,6.1,,
ダノンレジェンド,,draw,,ダ3枠,,12.0,16.9,24.6,,
ダノンレジェンド,,draw,,芝4枠,,3.0,6.1,6.1,,
ダノンレジェンド,,draw,,ダ4枠,,12.7,18.2,23.6,,
ダノンレジェンド,,draw,,芝5枠,,2.9,2.9,5.9,,
ダノンレジェンド,,draw,,ダ5枠,,10.2,20.4,28.6,,
ダノンレジェンド,,draw,,芝6枠,,2.8,5.6,19.4,,
ダノンレジェンド,,draw,,ダ6枠,,10.1,20.1,28.4,,
ダノンレジェンド,,draw,,芝7枠,,2.9,8.6,14.3,,
ダノンレジェンド,,draw,,ダ7枠,,8.6,15.8,23.0,,
ダノンレジェンド,,draw,,芝8枠,,2.8,6.1,6.7,,
ダノンレジェンド,,draw,,ダ8枠,,7.2,19.1,28.3,,
ダノンレジェンド,,klass,,芝新馬,,2.3,4.5,6.8,,
ダノンレジェンド,,klass,,ダ新馬,,15.1,28.3,40.6,,
ダノンレジェンド,,klass,,芝未勝利,,4.2,6.3,15.8,,
ダノンレジェンド,,klass,,ダ未勝利,,9.6,15.0,19.5,,
ダノンレジェンド,,klass,,芝1勝クラス,,,4.4,10.6,,
ダノンレジェンド,,klass,,ダ1勝クラス,,11.0,16.8,27.7,,
ダノンレジェンド,,klass,,ダ2勝クラス,,9.5,22.1,33.2,,
ダノンレジェンド,,klass,,ダ3勝クラス,,10.8,27.3,34.5,,
ダノンレジェンド,,klass,,芝オープン,,,,7.7,,
ダノンレジェンド,,klass,,ダオープン,,3.6,16.4,21.8,,
ナダル,,baba,,芝良,,2.1,8.3,8.3,,
ナダル,,baba,,ダ良,,17.2,30.4,39.9,,
ナダル,,baba,,芝稍重,,7.1,28.6,35.7,,
ナダル,,baba,,ダ稍重,,18.8,27.5,36.3,,
ナダル,,baba,,芝重,,20.0,20.0,20.0,,
ナダル,,baba,,ダ重,,17.9,24.0,35.9,,
ナダル,,baba,,芝不良,,,,,,
ナダル,,baba,,ダ不良,,12.5,25.0,37.5,,
ナダル,,course,,芝1000m,,100.0,100.0,100.0,,
ナダル,,course,,ダ1000m,,11.1,11.1,22.2,,
ナダル,,course,,芝1200m,,5.3,15.8,15.8,,
ナダル,,course,,ダ1200m,,18.2,31.8,39.4,,
ナダル,,course,,芝1400m,,7.7,30.8,38.5,,
ナダル,,course,,ダ1400m,,12.9,25.7,41.6,,
ナダル,,course,,芝1600m,,,,,,
ナダル,,course,,ダ1600m,,13.7,35.3,37.3,,
ナダル,,course,,芝1700m,,,,,,
ナダル,,course,,ダ1700m,,20.9,27.9,32.6,,
ナダル,,course,,芝1800m,,,7.7,7.7,,
ナダル,,course,,ダ1800m,,20.7,30.8,40.8,,
ナダル,,course,,芝2000m,,,,,,
ナダル,,course,,ダ2000m,,,,,,
ナダル,,course,,芝2200m,,,,,,
ナダル,,course,,ダ2200m,,13.6,22.7,31.8,,
ナダル,,course,,芝東京,,,9.1,18.2,,
ナダル,,course,,ダ東京,,12.6,30.1,38.8,,
ナダル,,course,,芝中山,,,,,,
ナダル,,course,,ダ中山,,21.5,36.9,47.7,,
ナダル,,course,,芝阪神,,,,,,
ナダル,,course,,ダ阪神,,14.3,22.4,26.5,,
ナダル,,course,,芝京都,,11.1,11.1,11.1,,
ナダル,,course,,ダ京都,,17.2,30.3,41.4,,
ナダル,,course,,芝ローカル,,5.3,18.4,18.4,,
ナダル,,course,,ダローカル,,20.0,26.9,37.2,,
ナダル,,course,,芝2歳,,6.7,17.8,17.8,,
ナダル,,course,,ダ2歳,,24.5,38.7,47.9,,
ナダル,,course,,芝3歳,,,4.5,9.1,,
ナダル,,course,,ダ3歳,,13.4,24.2,33.9,,
ナダル,,draw,,ダ1枠,,8.5,19.1,27.7,,
ナダル,,draw,,ダ2枠,,10.0,20.0,28.0,,
ナダル,,draw,,芝3枠,,,,12.5,,
ナダル,,draw,,ダ3枠,,25.9,37.9,46.6,,
ナダル,,draw,,芝4枠,,,18.2,18.2,,
ナダル,,draw,,ダ4枠,,21.8,34.5,47.3,,
ナダル,,draw,,芝5枠,,7.7,7.7,7.7,,
ナダル,,draw,,ダ5枠,,19.0,25.4,36.5,,
ナダル,,draw,,芝6枠,,12.5,37.5,37.5,,
ナダル,,draw,,ダ6枠,,21.0,30.6,38.7,,
ナダル,,draw,,芝7枠,,10.0,30.0,30.0,,
ナダル,,draw,,ダ7枠,,13.8,32.8,39.7,,
ナダル,,draw,,ダ8枠,,16.2,30.9,42.6,,
ナダル,,klass,,芝新馬,,7.4,25.9,25.9,,
ナダル,,klass,,ダ新馬,,24.7,40.3,46.8,,
ナダル,,klass,,芝未勝利,,4.0,4.0,8.0,,
ナダル,,klass,,ダ未勝利,,17.5,27.5,37.0,,
ナダル,,klass,,芝1勝クラス,,,11.1,11.1,,
ナダル,,klass,,ダ1勝クラス,,12.6,24.5,35.8,,
ナダル,,klass,,ダ2勝クラス,,50.0,58.3,75.0,,
ナダル,,klass,,ダ3勝クラス,,12.5,12.5,12.5,,
ナダル,,klass,,ダオープン,,,30.8,38.5,,
ファインニードル,,baba,,芝良,,9.6,16.9,24.2,,
ファインニードル,,baba,,ダ良,,5.6,12.0,14.0,,
ファインニードル,,baba,,芝稍重,,10.5,14.5,28.9,,
ファインニードル,,baba,,ダ稍重,,6.8,12.2,14.9,,
ファインニードル,,baba,,芝重,,17.5,27.5,35.0,,
ファインニードル,,baba,,ダ重,,12.1,18.2,27.3,,
ファインニードル,,baba,,芝不良,,20.0,40.0,40.0,,
ファインニードル,,baba,,ダ不良,,,,11.8,,
ファインニードル,,course,,芝1000m,,17.2,20.7,24.8,,
ファインニードル,,course,,ダ1000m,,11.8,21.2,24.5,,
ファインニードル,,course,,芝1200m,,9.6,15.9,22.0,,
ファインニードル,,course,,ダ1200m,,9.4,17.0,17.0,,
ファインニードル,,course,,芝1400m,,8.2,17.5,25.9,,
ファインニードル,,course,,ダ1400m,,12.8,14.0,14.0,,
ファインニードル,,course,,芝1600m,,11.6,11.6,17.9,,
ファインニードル,,course,,ダ1600m,,15.0,25.0,25.0,,
ファインニードル,,course,,芝1800m,,33.3,33.3,33.3,,
ファインニードル,,course,,ダ1800m,,20.0,20.0,23.0,,
ファインニードル,,course,,芝2000m,,5.6,11.1,16.7,,
ファインニードル,,draw,,芝1枠,,9.1,15.2,24.2,,
ファインニードル,,draw,,ダ1枠,,6.8,13.6,13.6,,
ファインニードル,,draw,,芝2枠,,11.5,24.6,31.1,,
ファインニードル,,draw,,ダ2枠,,6.4,11.9,14.3,,
ファインニードル,,draw,,芝3枠,,11.1,26.4,34.7,,
ファインニードル,,draw,,ダ3枠,,6.9,15.6,20.0,,
ファインニードル,,draw,,芝4枠,,9.8,16.4,32.8,,
ファインニードル,,draw,,ダ4枠,,2.6,5.3,5.3,,
ファインニードル,,draw,,芝5枠,,13.3,18.1,26.7,,
ファインニードル,,draw,,ダ5枠,,7.4,11.1,14.8,,
ファインニードル,,draw,,芝6枠,,16.9,20.8,27.3,,
ファインニードル,,draw,,ダ6枠,,3.8,13.0,14.8,,
ファインニードル,,draw,,芝7枠,,13.3,18.1,26.7,,
ファインニードル,,draw,,ダ7枠,,4.6,13.7,21.7,,
ファインニードル,,draw,,芝8枠,,20.4,24.3,32.4,,
ファインニードル,,draw,,ダ8枠,,7.4,17.6,24.1,,
ファインニードル,,klass,,芝新馬,,16.9,16.9,34.6,,
ファインニードル,,klass,,ダ新馬,,8.0,14.4,14.8,,
ファインニードル,,klass,,芝未勝利,,11.5,22.1,29.4,,
ファインニードル,,klass,,ダ未勝利,,4.9,12.7,18.0,,
ファインニードル,,klass,,芝1勝クラス,,11.1,18.9,24.3,,
ファインニードル,,klass,,ダ1勝クラス,,4.4,11.1,13.3,,
ファインニードル,,klass,,芝2勝クラス,,11.4,20.0,37.1,,
ファインニードル,,klass,,芝オープン,,15.6,13.3,21.0,,
ベンバトル,,age,,芝2歳,,11.5,,29.2,,
ベンバトル,,age,,ダ2歳,,,,18.2,,
ベンバトル,,baba,,芝良,,12.2,,30.5,,
ベンバトル,,baba,,芝稍重,,7.1,,21.4,,
ベンバトル,,baba,,ダ良,,,,10.5,,
ベンバトル,,baba,,ダ稍重,,,,66.7,,
ベンバトル,,course,,芝1000m,,,,30.0,,
ベンバトル,,course,,芝1200m,,,,30.0,,
ベンバトル,,course,,芝1400m,,13.0,,26.1,,
ベンバトル,,course,,芝1600m,,3.6,,21.4,,
ベンバトル,,course,,芝1800m,,13.6,,31.8,,
ベンバトル,,course,,芝2000m,,30.8,,46.2,,
ベンバトル,,course,,ダ1000m,,,,50.0,,
ベンバトル,,course,,ダ1200m,,,,25.0,,
ベンバトル,,course,,ダ1600m,,,,50.0,,
ベンバトル,,course,,芝東京,,12.1,,18.2,,
ベンバトル,,course,,芝中山,,15.4,,38.5,,
ベンバトル,,course,,芝阪神,,37.5,,62.5,,
ベンバトル,,course,,芝ローカル,,5.9,,35.3,,
ベンバトル,,course,,ダローカル,,,,40.0,,
ベンバトル,,draw,,芝1枠,,15.4,,46.2,,
ベンバトル,,draw,,芝2枠,,14.3,,14.3,,
ベンバトル,,draw,,芝3枠,,,,22.2,,
ベンバトル,,draw,,芝4枠,,11.1,,33.3,,
ベンバトル,,draw,,芝5枠,,8.3,,8.3,,
ベンバトル,,draw,,芝6枠,,,,33.3,,
ベンバトル,,draw,,芝7枠,,13.0,,34.8,,
ベンバトル,,draw,,芝8枠,,17.6,,29.4,,
ベンバトル,,draw,,ダ5枠,,25.0,,25.0,,
ベンバトル,,draw,,ダ8枠,,,,22.2,,
ベンバトル,,klass,,芝新馬,,6.1,,24.2,,
ベンバトル,,klass,,芝未勝利,,14.8,,31.5,,
ベンバトル,,klass,,芝1勝クラス,,20.0,,60.0,,
ベンバトル,,klass,,ダ新馬,,,,11.1,,
ベンバトル,,klass,,ダ未勝利,,7.7,,23.1,,
ミスターメロディ,,age,,2歳,,5.6,,21.4,,
ミスターメロディ,,age,,3歳,,8.4,,15.7,,
ミスターメロディ,,baba,,良,,6.9,,18.3,,
ミスターメロディ,,baba,,稍重,,8.7,,21.7,,
ミスターメロディ,,baba,,重,,,,27.3,,
ミスターメロディ,,baba,,不良,,,,,,
ミスターメロディ,,course,,ダ1000m,,15.4,,46.2,,
ミスターメロディ,,course,,芝1200m,,6.4,,21.3,,
ミスターメロディ,,course,,ダ1200m,,10.3,,29.5,,
ミスターメロディ,,course,,芝1400m,,10.5,,19.3,,
ミスターメロディ,,course,,ダ1400m,,4.5,,9.1,,
ミスターメロディ,,course,,芝1600m,,4.7,,18.6,,
ミスターメロディ,,course,,ダ1600m,,10.0,,30.0,,
ミスターメロディ,,course,,芝1800m,,,,14.3,,
ミスターメロディ,,course,,ダ1800m,,4.0,,16.0,,
ミスターメロディ,,course,,芝東京,,11.5,,19.2,,
ミスターメロディ,,course,,芝中山,,,,15.4,,
ミスターメロディ,,course,,芝阪神,,,,5.9,,
ミスターメロディ,,course,,芝京都,,5.9,,20.6,,
ミスターメロディ,,course,,芝ローカル,,8.5,,21.7,,
ミスターメロディ,,course,,ダ東京,,8.8,,20.6,,
ミスターメロディ,,course,,ダ中山,,14.0,,34.9,,
ミスターメロディ,,course,,ダ阪神,,,,5.9,,
ミスターメロディ,,course,,ダ京都,,4.3,,8.7,,
ミスターメロディ,,course,,ダローカル,,6.2,,23.1,,
ミスターメロディ,,draw,,1枠,,5.0,,20.0,,
ミスターメロディ,,draw,,2枠,,7.7,,15.4,,
ミスターメロディ,,draw,,3枠,,15.6,,28.1,,
ミスターメロディ,,draw,,4枠,,6.3,,18.8,,
ミスターメロディ,,draw,,5枠,,4.3,,17.4,,
ミスターメロディ,,draw,,6枠,,8.0,,16.0,,
ミスターメロディ,,draw,,7枠,,4.5,,18.2,,
ミスターメロディ,,draw,,8枠,,,,17.2,,
ミスターメロディ,,klass,,新馬,,1.9,,15.4,,
ミスターメロディ,,klass,,未勝利,,6.8,,19.4,,
ミスターメロディ,,klass,,1勝クラス,,9.1,,18.2,,
ミスターメロディ,,klass,,2勝クラス,,10.0,,20.0,,
ミスターメロディ,,klass,,3勝クラス,,,,,,
ミスターメロディ,,klass,,オープン,,9.5,,23.8,,
ミスチヴィアスアレックス,,age,,芝2歳,,2.4,,11.9,,
ミスチヴィアスアレックス,,age,,ダ2歳,,12.1,,28.8,,
ミスチヴィアスアレックス,,baba,,芝良,,,,5.7,,
ミスチヴィアスアレックス,,baba,,芝稍重,,20.0,,40.0,,
ミスチヴィアスアレックス,,baba,,芝重,,,,50.0,,
ミスチヴィアスアレックス,,baba,,ダ良,,15.8,,31.6,,
ミスチヴィアスアレックス,,baba,,ダ稍重,,4.8,,28.6,,
ミスチヴィアスアレックス,,baba,,ダ重,,20.0,,20.0,,
ミスチヴィアスアレックス,,course,,芝1200m,,,,13.6,,
ミスチヴィアスアレックス,,course,,芝1400m,,12.5,,25.0,,
ミスチヴィアスアレックス,,course,,ダ1200m,,6.3,,12.5,,
ミスチヴィアスアレックス,,course,,ダ1400m,,17.2,,44.8,,
ミスチヴィアスアレックス,,course,,ダ1600m,,,,40.0,,
ミスチヴィアスアレックス,,course,,ダ1700m,,20.0,,20.0,,
ミスチヴィアスアレックス,,course,,ダ1800m,,12.5,,12.5,,
ミスチヴィアスアレックス,,course,,芝東京,,20.0,,20.0,,
ミスチヴィアスアレックス,,course,,芝ローカル,,,,15.4,,
ミスチヴィアスアレックス,,course,,ダ東京,,16.7,,41.7,,
ミスチヴィアスアレックス,,course,,ダ中山,,7.7,,15.4,,
ミスチヴィアスアレックス,,course,,ダ阪神,,10.0,,30.0,,
ミスチヴィアスアレックス,,course,,ダ京都,,15.4,,38.5,,
ミスチヴィアスアレックス,,course,,ダローカル,,11.1,,22.2,,
ミスチヴィアスアレックス,,draw,,芝5枠,,,,12.5,,
ミスチヴィアスアレックス,,draw,,芝6枠,,,,14.3,,
ミスチヴィアスアレックス,,draw,,芝7枠,,16.7,,33.3,,
ミスチヴィアスアレックス,,draw,,芝8枠,,,,16.7,,
ミスチヴィアスアレックス,,draw,,ダ1枠,,20.0,,20.0,,
ミスチヴィアスアレックス,,draw,,ダ2枠,,,,20.0,,
ミスチヴィアスアレックス,,draw,,ダ3枠,,,,7.7,,
ミスチヴィアスアレックス,,draw,,ダ4枠,,37.5,,50.0,,
ミスチヴィアスアレックス,,draw,,ダ5枠,,18.2,,45.5,,
ミスチヴィアスアレックス,,draw,,ダ6枠,,9.1,,36.4,,
ミスチヴィアスアレックス,,draw,,ダ7枠,,16.7,,36.4,,
ミスチヴィアスアレックス,,draw,,ダ8枠,,33.3,,33.3,,
ミスチヴィアスアレックス,,klass,,芝新馬,,4.8,,19.0,,
ミスチヴィアスアレックス,,klass,,芝未勝利,,,,15.4,,
ミスチヴィアスアレックス,,klass,,ダ新馬,,10.0,,35.0,,
ミスチヴィアスアレックス,,klass,,ダ未勝利,,20.5,,33.3,,
ミスチヴィアスアレックス,,klass,,ダ1勝クラス,,16.7,,33.3,,
モーニン,,baba,,芝良,,3.6,7.1,7.8,,
モーニン,,baba,,ダ良,,14.6,18.8,22.4,,
モーニン,,baba,,芝稍重,,,20.0,20.0,,
モーニン,,baba,,ダ稍重,,20.0,21.1,21.1,,
モーニン,,baba,,ダ重,,6.9,13.8,20.7,,
モーニン,,baba,,芝不良,,12.2,20.4,26.5,,
モーニン,,baba,,ダ不良,,13.6,18.2,31.8,,
モーニン,,course,,ダ1000m,,,,13.3,,
モーニン,,course,,ダ1200m,,,,20.0,,
モーニン,,course,,芝1400m,,7.7,15.4,15.4,,
モーニン,,course,,ダ1400m,,3.3,3.3,6.7,,
モーニン,,course,,ダ1600m,,8.7,19.6,26.8,,
モーニン,,course,,ダ1800m,,8.7,16.3,18.4,,
モーニン,,course,,ダ2000m,,10.7,10.7,16.0,,
モーニン,,course,,ダ東京,,4.0,7.0,15.0,,
モーニン,,course,,ダ京都,,20.0,3.5,14.9,,
モーニン,,course,,芝ローカル,,4.0,11.9,18.4,,
モーニン,,course,,ダローカル,,13.6,28.8,42.4,,
モーニン,,course,,2歳,,11.9,11.9,35.7,,
モーニン,,course,,4歳,,11.5,15.6,15.6,,
モーニン,,draw,,芝1枠,,,10.0,10.0,,
モーニン,,draw,,ダ1枠,,7.6,21.2,28.8,,
モーニン,,draw,,ダ2枠,,13.6,16.0,24.7,,
モーニン,,draw,,ダ3枠,,8.3,21.7,28.3,,
モーニン,,draw,,ダ4枠,,7.8,14.6,19.7,,
モーニン,,draw,,ダ6枠,,7.8,14.6,29.3,,
モーニン,,draw,,芝8枠,,,33.3,,,
モーニン,,draw,,ダ8枠,,13.0,24.5,24.5,,
モーニン,,klass,,芝新馬,,5.9,11.8,8.9,,
モーニン,,klass,,ダ新馬,,15.0,19.0,26.5,,
モーニン,,klass,,1勝クラス,,11.1,22.2,26.6,,
モーニン,,klass,,2勝クラス,,13.0,13.0,17.4,,
モーニン,,klass,,オープン,,12.5,12.5,12.5,,
ロジャーバローズ,,age,,芝2歳,,5.2,,24.1,,
ロジャーバローズ,,age,,芝3歳,,7.5,,23.7,,
ロジャーバローズ,,age,,芝4歳,,4.3,,13.0,,
ロジャーバローズ,,age,,ダ2歳,,1.5,,9.0,,
ロジャーバローズ,,age,,ダ3歳,,4.7,,16.3,,
ロジャーバローズ,,age,,ダ4歳,,4.3,,4.3,,
ロジャーバローズ,,baba,,芝良,,5.6,,22.0,,
ロジャーバローズ,,baba,,芝稍重,,12.2,,29.3,,
ロジャーバローズ,,baba,,芝重,,5.0,,25.0,,
ロジャーバローズ,,baba,,ダ良,,3.4,,13.1,,
ロジャーバローズ,,baba,,ダ稍重,,,,5.1,,
ロジャーバローズ,,baba,,ダ重,,6.1,,15.2,,
ロジャーバローズ,,baba,,ダ不良,,12.5,,37.5,,
ロジャーバローズ,,course,,芝1000m,,,,75.0,,
ロジャーバローズ,,course,,芝1200m,,9.8,,24.4,,
ロジャーバローズ,,course,,芝1400m,,9.8,,25.5,,
ロジャーバローズ,,course,,芝1600m,,7.6,,24.1,,
ロジャーバローズ,,course,,芝1800m,,3.8,,17.0,,
ロジャーバローズ,,course,,芝2000m,,3.1,,23.1,,
ロジャーバローズ,,course,,芝2200m,,,,40.0,,
ロジャーバローズ,,course,,芝2300m~,,7.1,,7.1,,
ロジャーバローズ,,course,,ダ1200m,,2.6,,10.5,,
ロジャーバローズ,,course,,ダ1400m,,7.4,,16.7,,
ロジャーバローズ,,course,,ダ1600m,,4.5,,18.2,,
ロジャーバローズ,,course,,ダ1700m,,3.1,,18.8,,
ロジャーバローズ,,course,,ダ1800m,,3.3,,9.8,,
ロジャーバローズ,,course,,ダ2200m,,,,20.0,,
ロジャーバローズ,,course,,芝東京,,8.0,,22.7,,
ロジャーバローズ,,course,,芝中山,,9.8,,19.6,,
ロジャーバローズ,,course,,芝阪神,,,,26.7,,
ロジャーバローズ,,course,,芝京都,,17.9,,39.3,,
ロジャーバローズ,,course,,芝ローカル,,2.8,,21.0,,
ロジャーバローズ,,course,,ダ東京,,4.3,,15.2,,
ロジャーバローズ,,course,,ダ中山,,2.0,,12.0,,
ロジャーバローズ,,course,,ダ阪神,,,,4.0,,
ロジャーバローズ,,course,,ダ京都,,4.5,,13.6,,
ロジャーバローズ,,course,,ダローカル,,5.1,,16.3,,
ロジャーバローズ,,draw,,芝1枠,,9.7,,22.6,,
ロジャーバローズ,,draw,,芝2枠,,2.8,,19.4,,
ロジャーバローズ,,draw,,芝3枠,,11.5,,26.9,,
ロジャーバローズ,,draw,,芝4枠,,7.5,,32.5,,
ロジャーバローズ,,draw,,芝5枠,,5.1,,20.5,,
ロジャーバローズ,,draw,,芝6枠,,5.9,,15.7,,
ロジャーバローズ,,draw,,芝7枠,,4.8,,19.6,,
ロジャーバローズ,,draw,,芝8枠,,6.4,,29.8,,
ロジャーバローズ,,draw,,ダ1枠,,3.1,,12.5,,
ロジャーバローズ,,draw,,ダ2枠,,3.6,,13.8,,
ロジャーバローズ,,draw,,ダ3枠,,3.6,,14.3,,
ロジャーバローズ,,draw,,ダ4枠,,,,5.6,,
ロジャーバローズ,,draw,,ダ5枠,,,,9.1,,
ロジャーバローズ,,draw,,ダ6枠,,5.3,,18.4,,
